InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C12H10N4O5/c13-11-6-8(15(18)19)2-4-9(11)10-3-1-7(14-17)5-12(10)16(20)21/h1-6,14,17H,13H2",LRQRHXFJEZNPGM-UHFFFAOYSA-N,N(C1=CC=C(C2=CC=C(C=C2N)[N+]([O-])=O)C(=C1)[N+]([O-])=O)O,,,C12H10N4O5,290.06511942,2.993299999999999,0,1,1,BTM00025,BTM00025,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,3,NC1=CC=C(C2=CC=C(C=C2N)[N+]([O-])=O)C(=C1)[N+]([O-])=O,"InChI=1S/C12H10N4O4/c13-7-1-3-10(12(5-7)16(19)20)9-4-2-8(15(17)18)6-11(9)14/h1-6H,13-14H2",VFOOHDPIWYRUFJ-UHFFFAOYSA-N,,274.0702
"InChI=1S/C12H10N4O5/c13-7-1-3-10(12(5-7)16(20)21)9-4-2-8(15(18)19)6-11(9)14-17/h1-6,14,17H,13H2",IOTYCGAZFMZTCX-UHFFFAOYSA-N,NC1=CC=C(C2=CC=C(C=C2NO)[N+]([O-])=O)C(=C1)[N+]([O-])=O,,,C12H10N4O5,290.06511942,2.993299999999999,0,1,1,BTM00026,BTM00026,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,3,NC1=CC=C(C2=CC=C(C=C2N)[N+]([O-])=O)C(=C1)[N+]([O-])=O,"InChI=1S/C12H10N4O4/c13-7-1-3-10(12(5-7)16(19)20)9-4-2-8(15(17)18)6-11(9)14/h1-6H,13-14H2",VFOOHDPIWYRUFJ-UHFFFAOYSA-N,,274.0702
"InChI=1S/C12H10N4O5/c13-6-1-2-7(10(3-6)15(18)19)8-4-12(17)11(16(20)21)5-9(8)14/h1-5,17H,13-14H2",GYVSOHJCYACBOZ-UHFFFAOYSA-N,NC1=CC=C(C2=CC(=C(C=C2N)[N+]([O-])=O)O)C(=C1)[N+]([O-])=O,,,C12H10N4O5,290.06511942,2.7332000000000005,0,1,1,BTM00024,BTM00024,Hydroxylation of benzene on carbon para to strongly electron donating group,BTMR1048,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,3,NC1=CC=C(C2=CC=C(C=C2N)[N+]([O-])=O)C(=C1)[N+]([O-])=O,"InChI=1S/C12H10N4O4/c13-7-1-3-10(12(5-7)16(19)20)9-4-2-8(15(17)18)6-11(9)14/h1-6H,13-14H2",VFOOHDPIWYRUFJ-UHFFFAOYSA-N,,274.0702
"InChI=1S/C12H10N4O5/c13-7-3-5(15(17)18)1-2-6(7)10-9(16(19)20)4-8(14)11-12(10)21-11/h1-4,11-12H,13-14H2",ZPGQCWFZEIOPFH-UHFFFAOYSA-N,NC=1C2C(C(C3=CC=C(C=C3N)[N+]([O-])=O)=C(C1)[N+]([O-])=O)O2,,,C12H10N4O5,290.06511942,0.9382999999999995,0,0,0,BTM00027,BTM00027,Epoxidation of arene,BTMR1028,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,3,NC1=CC=C(C2=CC=C(C=C2N)[N+]([O-])=O)C(=C1)[N+]([O-])=O,"InChI=1S/C12H10N4O4/c13-7-1-3-10(12(5-7)16(19)20)9-4-2-8(15(17)18)6-11(9)14/h1-6H,13-14H2",VFOOHDPIWYRUFJ-UHFFFAOYSA-N,,274.0702
"InChI=1S/C12H10N4O5/c13-5-1-2-6(8(3-5)15(17)18)10-7(14)4-9(16(19)20)11-12(10)21-11/h1-4,11-12H,13-14H2",QZZSTCVSZZRWNO-UHFFFAOYSA-N,NC1=CC=C(C=2C3C(C(=CC2N)[N+]([O-])=O)O3)C(=C1)[N+]([O-])=O,,,C12H10N4O5,290.06511942,1.0657,0,0,0,BTM00028,BTM00028,Epoxidation of arene,BTMR1028,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,3,NC1=CC=C(C2=CC=C(C=C2N)[N+]([O-])=O)C(=C1)[N+]([O-])=O,"InChI=1S/C12H10N4O4/c13-7-1-3-10(12(5-7)16(19)20)9-4-2-8(15(17)18)6-11(9)14/h1-6H,13-14H2",VFOOHDPIWYRUFJ-UHFFFAOYSA-N,,274.0702
"InChI=1S/C12H10N4O5/c13-11-6-8(15(18)19)2-4-9(11)10-3-1-7(14-17)5-12(10)16(20)21/h1-6,14,17H,13H2",LRQRHXFJEZNPGM-UHFFFAOYSA-N,N(C1=CC=C(C2=CC=C(C=C2N)[N+]([O-])=O)C(=C1)[N+]([O-])=O)O,,,C12H10N4O5,290.06511942,2.993299999999999,0,1,1,BTM00025,BTM00025,N-Hydroxylation of aniline to hydroxylamine,BTMR1103,"CYP1A2
CYP2C8
CYP2C9
CYP2E1
CYP3A4",HUMAN,3,NC1=CC=C(C2=CC=C(C=C2N)[N+]([O-])=O)C(=C1)[N+]([O-])=O,"InChI=1S/C12H10N4O4/c13-7-1-3-10(12(5-7)16(19)20)9-4-2-8(15(17)18)6-11(9)14/h1-6H,13-14H2",VFOOHDPIWYRUFJ-UHFFFAOYSA-N,,274.0702
"InChI=1S/C12H10N4O5/c13-7-1-3-10(12(5-7)16(20)21)9-4-2-8(15(18)19)6-11(9)14-17/h1-6,14,17H,13H2",IOTYCGAZFMZTCX-UHFFFAOYSA-N,NC1=CC=C(C2=CC=C(C=C2NO)[N+]([O-])=O)C(=C1)[N+]([O-])=O,,,C12H10N4O5,290.06511942,2.993299999999999,0,1,1,BTM00026,BTM00026,N-Hydroxylation of aniline to hydroxylamine,BTMR1103,"CYP1A2
CYP2C8
CYP2C9
CYP2E1
CYP3A4",HUMAN,3,NC1=CC=C(C2=CC=C(C=C2N)[N+]([O-])=O)C(=C1)[N+]([O-])=O,"InChI=1S/C12H10N4O4/c13-7-1-3-10(12(5-7)16(19)20)9-4-2-8(15(17)18)6-11(9)14/h1-6H,13-14H2",VFOOHDPIWYRUFJ-UHFFFAOYSA-N,,274.0702
"InChI=1S/C6H8N2O/c7-4-2-1-3-5(9)6(4)8/h1-3,9H,7-8H2",PCAXITAPTVOLGL-UHFFFAOYSA-N,NC1=C(C=CC=C1N)O,,,C6H8N2O,124.063662876,0.19679999999999975,0,1,1,BTM00029,BTM00029,Hydroxylation of benzene on carbon ortho to electron donating group,BTMR1045,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,4,NC1=CC=CC=C1N,"InChI=1S/C6H8N2/c7-5-3-1-2-4-6(5)8/h1-4H,7-8H2",GEYOCULIXLDCMW-UHFFFAOYSA-N,,108.0687
"InChI=1S/C6H8N2O/c7-4-2-1-3-5(9)6(4)8/h1-3,9H,7-8H2",PCAXITAPTVOLGL-UHFFFAOYSA-N,NC1=C(C=CC=C1N)O,,,C6H8N2O,124.063662876,0.19679999999999975,0,1,1,BTM00029,BTM00029,Hydroxylation of benzene on carbon ortho to strongly electron donating group,BTMR1046,"CYP1A2
CYP2A6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,4,NC1=CC=CC=C1N,"InChI=1S/C6H8N2/c7-5-3-1-2-4-6(5)8/h1-4H,7-8H2",GEYOCULIXLDCMW-UHFFFAOYSA-N,,108.0687
"InChI=1S/C6H8N2O/c7-5-2-1-4(9)3-6(5)8/h1-3,9H,7-8H2",OVOZYARDXPHRDL-UHFFFAOYSA-N,NC1=CC(=CC=C1N)O,,,C6H8N2O,124.063662876,0.19679999999999975,0,1,1,BTM00030,BTM00030,Hydroxylation of benzene on carbon para to electron donating group,BTMR1047,"CYP1A2
CYP2C8
CYP2C9
CYP2D6
CYP3A4",HUMAN,4,NC1=CC=CC=C1N,"InChI=1S/C6H8N2/c7-5-3-1-2-4-6(5)8/h1-4H,7-8H2",GEYOCULIXLDCMW-UHFFFAOYSA-N,,108.0687
"InChI=1S/C6H8N2O/c7-5-3-1-2-4-6(5)8-9/h1-4,8-9H,7H2",ZQCANTYUTNGZOZ-UHFFFAOYSA-N,N(C1=CC=CC=C1N)O,,,C6H8N2O,124.063662876,0.4568999999999997,0,1,1,BTM00031,BTM00031,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,4,NC1=CC=CC=C1N,"InChI=1S/C6H8N2/c7-5-3-1-2-4-6(5)8/h1-4H,7-8H2",GEYOCULIXLDCMW-UHFFFAOYSA-N,,108.0687
"InChI=1S/C6H8N2O/c7-5-2-1-4(9)3-6(5)8/h1-3,9H,7-8H2",OVOZYARDXPHRDL-UHFFFAOYSA-N,NC1=CC(=CC=C1N)O,,,C6H8N2O,124.063662876,0.19679999999999975,0,1,1,BTM00030,BTM00030,Hydroxylation of benzene on carbon para to strongly electron donating group,BTMR1048,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,4,NC1=CC=CC=C1N,"InChI=1S/C6H8N2/c7-5-3-1-2-4-6(5)8/h1-4H,7-8H2",GEYOCULIXLDCMW-UHFFFAOYSA-N,,108.0687
"InChI=1S/C6H8N2O/c7-3-1-2-4-6(9-4)5(3)8/h1-2,4,6H,7-8H2",SBXBXAJTCWOSHA-UHFFFAOYSA-N,NC=1C2C(C=CC1N)O2,,,C6H8N2O,124.063662876,-1.7127000000000001,0,0,0,BTM00032,BTM00032,Epoxidation of arene,BTMR1028,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,4,NC1=CC=CC=C1N,"InChI=1S/C6H8N2/c7-5-3-1-2-4-6(5)8/h1-4H,7-8H2",GEYOCULIXLDCMW-UHFFFAOYSA-N,,108.0687
"InChI=1S/C6H8N2O/c7-5-3-1-2-4-6(5)8-9/h1-4,8-9H,7H2",ZQCANTYUTNGZOZ-UHFFFAOYSA-N,N(C1=CC=CC=C1N)O,,,C6H8N2O,124.063662876,0.4568999999999997,0,1,1,BTM00031,BTM00031,N-Hydroxylation of aniline to hydroxylamine,BTMR1103,"CYP1A2
CYP2C8
CYP2C9
CYP2E1
CYP3A4",HUMAN,4,NC1=CC=CC=C1N,"InChI=1S/C6H8N2/c7-5-3-1-2-4-6(5)8/h1-4H,7-8H2",GEYOCULIXLDCMW-UHFFFAOYSA-N,,108.0687
"InChI=1S/C13H10N2O/c14-10-6-9-5-8-3-1-2-4-11(8)15-12(9)7-13(10)16/h1-7,16H,14H2",NEJHMNKTFORTSL-UHFFFAOYSA-N,NC1=C(C=C2N=C3C=CC=CC3=CC2=C1)O,,,C13H10N2O,210.07931294,2.4666,0,0,0,BTM00033,BTM00033,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,5,NC1=CC=C2N=C3C=CC=CC3=CC2=C1,"InChI=1S/C13H10N2/c14-11-5-6-13-10(8-11)7-9-3-1-2-4-12(9)15-13/h1-8H,14H2",UTXPWBKKZFLMPZ-UHFFFAOYSA-N,,194.0843
"InChI=1S/C13H10N2O/c14-10-2-4-12-9(6-10)5-8-1-3-11(16)7-13(8)15-12/h1-7,16H,14H2",JQMSIQDHZKKUHD-UHFFFAOYSA-N,NC1=CC=C2N=C3C=C(C=CC3=CC2=C1)O,,,C13H10N2O,210.07931294,2.4666,0,0,0,BTM00034,BTM00034,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,5,NC1=CC=C2N=C3C=CC=CC3=CC2=C1,"InChI=1S/C13H10N2/c14-11-5-6-13-10(8-11)7-9-3-1-2-4-12(9)15-13/h1-8H,14H2",UTXPWBKKZFLMPZ-UHFFFAOYSA-N,,194.0843
"InChI=1S/C13H10N2O/c14-10-1-3-12-8(6-10)5-9-7-11(16)2-4-13(9)15-12/h1-7,16H,14H2",YVFRLNOSBGEHPG-UHFFFAOYSA-N,NC1=CC=C2N=C3C=CC(=CC3=CC2=C1)O,,,C13H10N2O,210.07931294,2.4666,0,0,0,BTM00035,BTM00035,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,5,NC1=CC=C2N=C3C=CC=CC3=CC2=C1,"InChI=1S/C13H10N2/c14-11-5-6-13-10(8-11)7-9-3-1-2-4-12(9)15-13/h1-8H,14H2",UTXPWBKKZFLMPZ-UHFFFAOYSA-N,,194.0843
"InChI=1S/C13H10N2O/c14-10-6-9-5-8-3-1-2-4-11(8)15-13(9)12(16)7-10/h1-7,16H,14H2",PPAXIIDEOWDAFD-UHFFFAOYSA-N,NC1=CC(=C2N=C3C=CC=CC3=CC2=C1)O,,,C13H10N2O,210.07931294,2.4666,0,0,0,BTM00036,BTM00036,Aromatic hydroxylation of fused benzene ring,BTMR1031,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,5,NC1=CC=C2N=C3C=CC=CC3=CC2=C1,"InChI=1S/C13H10N2/c14-11-5-6-13-10(8-11)7-9-3-1-2-4-12(9)15-13/h1-8H,14H2",UTXPWBKKZFLMPZ-UHFFFAOYSA-N,,194.0843
"InChI=1S/C13H10N2O/c14-10-4-5-11-9(7-10)6-8-2-1-3-12(16)13(8)15-11/h1-7,16H,14H2",UNUVXLBHUVAGEJ-UHFFFAOYSA-N,NC1=CC=C2N=C3C(=CC=CC3=CC2=C1)O,,,C13H10N2O,210.07931294,2.4666,0,0,0,BTM00037,BTM00037,Aromatic hydroxylation of fused benzene ring,BTMR1031,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,5,NC1=CC=C2N=C3C=CC=CC3=CC2=C1,"InChI=1S/C13H10N2/c14-11-5-6-13-10(8-11)7-9-3-1-2-4-12(9)15-13/h1-8H,14H2",UTXPWBKKZFLMPZ-UHFFFAOYSA-N,,194.0843
"InChI=1S/C13H10N2O/c14-10-5-6-12-9(13(10)16)7-8-3-1-2-4-11(8)15-12/h1-7,16H,14H2",OVACBJMHKNFFQJ-UHFFFAOYSA-N,NC1=CC=C2N=C3C=CC=CC3=CC2=C1O,,,C13H10N2O,210.07931294,2.4666,0,0,0,BTM00038,BTM00038,Aromatic hydroxylation of fused benzene ring,BTMR1032,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,5,NC1=CC=C2N=C3C=CC=CC3=CC2=C1,"InChI=1S/C13H10N2/c14-11-5-6-13-10(8-11)7-9-3-1-2-4-12(9)15-13/h1-8H,14H2",UTXPWBKKZFLMPZ-UHFFFAOYSA-N,,194.0843
"InChI=1S/C13H10N2O/c14-9-4-5-11-8(6-9)7-10-12(15-11)2-1-3-13(10)16/h1-7,16H,14H2",DMPLNUABPPXCOJ-UHFFFAOYSA-N,NC1=CC=C2N=C3C=CC=C(C3=CC2=C1)O,,,C13H10N2O,210.07931294,2.4666,0,0,0,BTM00039,BTM00039,Aromatic hydroxylation of fused benzene ring,BTMR1032,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,5,NC1=CC=C2N=C3C=CC=CC3=CC2=C1,"InChI=1S/C13H10N2/c14-11-5-6-13-10(8-11)7-9-3-1-2-4-12(9)15-13/h1-8H,14H2",UTXPWBKKZFLMPZ-UHFFFAOYSA-N,,194.0843
"InChI=1S/C13H10N2O/c16-15-11-5-6-13-10(8-11)7-9-3-1-2-4-12(9)14-13/h1-8,15-16H",YEGBHQAQDIMESR-UHFFFAOYSA-N,N(C1=CC=C2N=C3C=CC=CC3=CC2=C1)O,,,C13H10N2O,210.07931294,2.7267,0,0,0,BTM00040,BTM00040,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,5,NC1=CC=C2N=C3C=CC=CC3=CC2=C1,"InChI=1S/C13H10N2/c14-11-5-6-13-10(8-11)7-9-3-1-2-4-12(9)15-13/h1-8H,14H2",UTXPWBKKZFLMPZ-UHFFFAOYSA-N,,194.0843
"InChI=1S/C13H8N4O5/c14-13-7-3-6(16(19)20)1-2-9(7)15-10-5-12(18)11(17(21)22)4-8(10)13/h1-5,18H,(H2,14,15)",NORWFBNYXIHVJU-UHFFFAOYSA-N,NC1=C2C=C(C(=CC2=NC3=CC=C(C=C13)[N+]([O-])=O)O)[N+]([O-])=O,,,C13H8N4O5,300.04946935600003,3.4024000000000005,0,0,0,BTM00041,BTM00041,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,6,NC1=C2C=C(C=CC2=NC3=CC=C(C=C13)[N+]([O-])=O)[N+]([O-])=O,"InChI=1S/C13H8N4O4/c14-13-9-5-7(16(18)19)1-3-11(9)15-12-4-2-8(17(20)21)6-10(12)13/h1-6H,(H2,14,15)",QSIXIMZVUAJUNG-UHFFFAOYSA-N,,284.0545
"InChI=1S/C13H8N4O5/c14-12-8-3-6(16(19)20)1-2-10(8)15-13-9(12)4-7(17(21)22)5-11(13)18/h1-5,18H,(H2,14,15)",BKSNGSBICVSVHO-UHFFFAOYSA-N,NC1=C2C=C(C=CC2=NC3=C(C=C(C=C13)[N+]([O-])=O)O)[N+]([O-])=O,,,C13H8N4O5,300.049469356,3.4024000000000005,0,0,0,BTM00042,BTM00042,Aromatic hydroxylation of fused benzene ring,BTMR1031,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,6,NC1=C2C=C(C=CC2=NC3=CC=C(C=C13)[N+]([O-])=O)[N+]([O-])=O,"InChI=1S/C13H8N4O4/c14-13-9-5-7(16(18)19)1-3-11(9)15-12-4-2-8(17(20)21)6-10(12)13/h1-6H,(H2,14,15)",QSIXIMZVUAJUNG-UHFFFAOYSA-N,,284.0545
"InChI=1S/C13H8N4O5/c14-12-7-5-6(16(19)20)1-2-8(7)15-9-3-4-10(17(21)22)13(18)11(9)12/h1-5,18H,(H2,14,15)",UKVRDFRVRIQBJM-UHFFFAOYSA-N,NC1=C2C=C(C=CC2=NC3=CC=C(C(=C13)O)[N+]([O-])=O)[N+]([O-])=O,,,C13H8N4O5,300.049469356,3.4024000000000005,0,0,0,BTM00043,BTM00043,Aromatic hydroxylation of fused benzene ring,BTMR1032,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,6,NC1=C2C=C(C=CC2=NC3=CC=C(C=C13)[N+]([O-])=O)[N+]([O-])=O,"InChI=1S/C13H8N4O4/c14-13-9-5-7(16(18)19)1-3-11(9)15-12-4-2-8(17(20)21)6-10(12)13/h1-6H,(H2,14,15)",QSIXIMZVUAJUNG-UHFFFAOYSA-N,,284.0545
"InChI=1S/C13H8N4O5/c18-15-13-9-5-7(16(19)20)1-3-11(9)14-12-4-2-8(17(21)22)6-10(12)13/h1-6,18H,(H,14,15)",AFGDGQVSLWHUIY-UHFFFAOYSA-N,N(C1=C2C=C(C=CC2=NC3=CC=C(C=C13)[N+]([O-])=O)[N+]([O-])=O)O,,,C13H8N4O5,300.049469356,3.6625,0,0,0,BTM00044,BTM00044,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,6,NC1=C2C=C(C=CC2=NC3=CC=C(C=C13)[N+]([O-])=O)[N+]([O-])=O,"InChI=1S/C13H8N4O4/c14-13-9-5-7(16(18)19)1-3-11(9)15-12-4-2-8(17(20)21)6-10(12)13/h1-6H,(H2,14,15)",QSIXIMZVUAJUNG-UHFFFAOYSA-N,,284.0545
"InChI=1S/C6H5ClN2O4/c7-4-2(9(12)13)1-3(10)5(8)6(4)11/h1,10-11H,8H2",LFNPLFYJKAFLAU-UHFFFAOYSA-N,NC1=C(C(Cl)=C(C=C1O)[N+]([O-])=O)O,,,C6H5ClN2O4,203.99378432,1.9768,0,1,1,BTM00045,BTM00045,Hydroxylation of benzene on carbon ortho to electron donating group,BTMR1045,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,7,NC1=CC(Cl)=C(C=C1O)[N+]([O-])=O,"InChI=1S/C6H5ClN2O3/c7-3-1-4(8)6(10)2-5(3)9(11)12/h1-2,10H,8H2",ZARYBZGMUVAJMK-UHFFFAOYSA-N,,187.9988
"InChI=1S/C6H5ClN2O4/c7-4-2(9(12)13)1-3(10)5(8)6(4)11/h1,10-11H,8H2",LFNPLFYJKAFLAU-UHFFFAOYSA-N,NC1=C(C(Cl)=C(C=C1O)[N+]([O-])=O)O,,,C6H5ClN2O4,203.99378432,1.9768,0,1,1,BTM00045,BTM00045,Hydroxylation of benzene on carbon ortho to strongly electron donating group,BTMR1046,"CYP1A2
CYP2A6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,7,NC1=CC(Cl)=C(C=C1O)[N+]([O-])=O,"InChI=1S/C6H5ClN2O3/c7-3-1-4(8)6(10)2-5(3)9(11)12/h1-2,10H,8H2",ZARYBZGMUVAJMK-UHFFFAOYSA-N,,187.9988
"InChI=1S/C6H5ClN2O4/c7-3-1-4(8-11)6(10)2-5(3)9(12)13/h1-2,8,10-11H",VQNZXEXWGQQWAU-UHFFFAOYSA-N,N(C1=CC(Cl)=C(C=C1O)[N+]([O-])=O)O,,,C6H5ClN2O4,203.99378432,2.2369,0,1,1,BTM00046,BTM00046,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,7,NC1=CC(Cl)=C(C=C1O)[N+]([O-])=O,"InChI=1S/C6H5ClN2O3/c7-3-1-4(8)6(10)2-5(3)9(11)12/h1-2,10H,8H2",ZARYBZGMUVAJMK-UHFFFAOYSA-N,,187.9988
"InChI=1S/C6H5ClN2O4/c7-2-1-3(8)5(10)6(11)4(2)9(12)13/h1,10-11H,8H2",ZOGVUHUNZBNVTG-UHFFFAOYSA-N,NC1=CC(Cl)=C(C(=C1O)O)[N+]([O-])=O,,,C6H5ClN2O4,203.99378432,1.9768,0,1,1,BTM00047,BTM00047,O-Hydroxylation of phenol,BTMR1037,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,7,NC1=CC(Cl)=C(C=C1O)[N+]([O-])=O,"InChI=1S/C6H5ClN2O3/c7-3-1-4(8)6(10)2-5(3)9(11)12/h1-2,10H,8H2",ZARYBZGMUVAJMK-UHFFFAOYSA-N,,187.9988
"InChI=1S/C6H6N2O4/c7-4-3(9)1-2(8(10)11)5-6(4)12-5/h1,5-6,9H,7H2",UHXNDMFULFIZJD-UHFFFAOYSA-N,NC=1C2C(C(=CC1O)[N+]([O-])=O)O2,,,C6H6N2O4,170.032756672,-0.8658000000000001,0,0,0,BTM00048,BTM00048,Epoxidation of arene,BTMR1028,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,7,NC1=CC(Cl)=C(C=C1O)[N+]([O-])=O,"InChI=1S/C6H5ClN2O3/c7-3-1-4(8)6(10)2-5(3)9(11)12/h1-2,10H,8H2",ZARYBZGMUVAJMK-UHFFFAOYSA-N,,187.9988
"InChI=1S/C6H5ClN2O4/c7-4-2(9(12)13)1-3(10)5(8)6(4)11/h1,10-11H,8H2",LFNPLFYJKAFLAU-UHFFFAOYSA-N,NC1=C(C(Cl)=C(C=C1O)[N+]([O-])=O)O,,,C6H5ClN2O4,203.99378432,1.9768,0,1,1,BTM00045,BTM00045,Hydroxylation of aromatic carbon ortho to halide group,BTMR1040,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,7,NC1=CC(Cl)=C(C=C1O)[N+]([O-])=O,"InChI=1S/C6H5ClN2O3/c7-3-1-4(8)6(10)2-5(3)9(11)12/h1-2,10H,8H2",ZARYBZGMUVAJMK-UHFFFAOYSA-N,,187.9988
"InChI=1S/C6H5ClN2O4/c7-3-1-4(8-11)6(10)2-5(3)9(12)13/h1-2,8,10-11H",VQNZXEXWGQQWAU-UHFFFAOYSA-N,N(C1=CC(Cl)=C(C=C1O)[N+]([O-])=O)O,,,C6H5ClN2O4,203.99378432,2.2369,0,1,1,BTM00046,BTM00046,N-Hydroxylation of aniline to hydroxylamine,BTMR1103,"CYP1A2
CYP2C8
CYP2C9
CYP2E1
CYP3A4",HUMAN,7,NC1=CC(Cl)=C(C=C1O)[N+]([O-])=O,"InChI=1S/C6H5ClN2O3/c7-3-1-4(8)6(10)2-5(3)9(11)12/h1-2,10H,8H2",ZARYBZGMUVAJMK-UHFFFAOYSA-N,,187.9988
"InChI=1S/C6H5ClN2O4/c7-2-1-3(8)5(10)6(11)4(2)9(12)13/h1,10-11H,8H2",ZOGVUHUNZBNVTG-UHFFFAOYSA-N,NC1=CC(Cl)=C(C(=C1O)O)[N+]([O-])=O,,,C6H5ClN2O4,203.99378432,1.9768,0,1,1,BTM00047,BTM00047,Hydroxylation of aromatic carbon meta to halide group,BTMR1039,"CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,7,NC1=CC(Cl)=C(C=C1O)[N+]([O-])=O,"InChI=1S/C6H5ClN2O3/c7-3-1-4(8)6(10)2-5(3)9(11)12/h1-2,10H,8H2",ZARYBZGMUVAJMK-UHFFFAOYSA-N,,187.9988
"InChI=1S/C13H12N4O5/c14-7-1-3-9(11(5-7)16(19)20)13(18)10-4-2-8(15)6-12(10)17(21)22/h1-6,13,18H,14-15H2",DNUKSMVSBGTXJK-UHFFFAOYSA-N,NC1=CC=C(C(C2=CC=C(N)C=C2[N+]([O-])=O)O)C(=C1)[N+]([O-])=O,,,C13H12N4O5,304.08076948400003,2.6173000000000006,0,1,1,BTM00049,BTM00049,Hydroxylation of non-terminal aliphatic carbon adjacent to aromatic ring,BTMR1077,"CYP1A2
CYP2C8
CYP2C9
CYP2D6
CYP3A4",HUMAN,8,NC1=CC=C(CC2=CC=C(N)C=C2[N+]([O-])=O)C(=C1)[N+]([O-])=O,"InChI=1S/C13H12N4O4/c14-10-3-1-8(12(6-10)16(18)19)5-9-2-4-11(15)7-13(9)17(20)21/h1-4,6-7H,5,14-15H2",KENYTAOVAUETRB-UHFFFAOYSA-N,,288.0858
