InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C13H16N2O9/c16-4-5-1-2-6(3-7(5)15(22)23)14-12-10(19)8(17)9(18)11(24-12)13(20)21/h1-3,8-12,14,16-19H,4H2,(H,20,21)",XTOMPCCMVLAAKM-UHFFFAOYSA-N,N(C1=CC=C(CO)C(=C1)[N+]([O-])=O)C2OC(C(O)C(O)C2O)C(O)=O,,,C13H16N2O9,344.085580092,-0.38259999999999916,1,1,1,BTM00027,BTM00027,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,10,NC1=CC=C(CO)C(=C1)[N+]([O-])=O,"InChI=1S/C7H8N2O3/c8-6-2-1-5(4-10)7(3-6)9(11)12/h1-3,10H,4,8H2",LYFKDORDJDVFOZ-UHFFFAOYSA-N,,168.0534
"InChI=1S/C7H8N2O6S/c8-6-2-1-5(4-15-16(12,13)14)7(3-6)9(10)11/h1-3H,4,8H2,(H,12,13,14)",PBKLFTIVJAKFSS-UHFFFAOYSA-N,NC1=CC=C(COS(O)(=O)=O)C(=C1)[N+]([O-])=O,,,C7H8N2O6S,248.01030697599998,1.0665000000000002,0,0,0,BTM00028,BTM00028,Sulfation of primary alcohol,BTMR0501,EC 2.8.2.2,HUMAN,10,NC1=CC=C(CO)C(=C1)[N+]([O-])=O,"InChI=1S/C7H8N2O3/c8-6-2-1-5(4-10)7(3-6)9(11)12/h1-3,10H,4,8H2",LYFKDORDJDVFOZ-UHFFFAOYSA-N,,168.0534
"InChI=1S/C9H10N2O4/c1-6(13)10-8-3-2-7(5-12)9(4-8)11(14)15/h2-4,12H,5H2,1H3,(H,10,13)",QGLDUBAZRMPJSU-UHFFFAOYSA-N,N(C1=CC=C(CO)C(=C1)[N+]([O-])=O)C(=O)C,,,C9H10N2O4,210.0640568,1.0858999999999999,0,0,0,BTM00029,BTM00029,N-Acetylation of arylamine,BTMR0187,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,10,NC1=CC=C(CO)C(=C1)[N+]([O-])=O,"InChI=1S/C7H8N2O3/c8-6-2-1-5(4-10)7(3-6)9(11)12/h1-3,10H,4,8H2",LYFKDORDJDVFOZ-UHFFFAOYSA-N,,168.0534
"InChI=1S/C9H10N2O4/c1-6(13)10-8-3-2-7(5-12)9(4-8)11(14)15/h2-4,12H,5H2,1H3,(H,10,13)",QGLDUBAZRMPJSU-UHFFFAOYSA-N,N(C1=CC=C(CO)C(=C1)[N+]([O-])=O)C(=O)C,,,C9H10N2O4,210.0640568,1.0858999999999999,0,0,0,BTM00029,BTM00029,N-Acetylation of arylamine,BTMR1242,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,10,NC1=CC=C(CO)C(=C1)[N+]([O-])=O,"InChI=1S/C7H8N2O3/c8-6-2-1-5(4-10)7(3-6)9(11)12/h1-3,10H,4,8H2",LYFKDORDJDVFOZ-UHFFFAOYSA-N,,168.0534
"InChI=1S/C18H17N3O10/c22-13-14(23)16(18(25)26)31-17(15(13)24)19-12-7-10(21(29)30)5-6-11(12)8-1-3-9(4-2-8)20(27)28/h1-7,13-17,19,22-24H,(H,25,26)",YOTMQLVIQXGZPY-UHFFFAOYSA-N,N(C1=CC(=CC=C1C2=CC=C(C=C2)[N+]([O-])=O)[N+]([O-])=O)C3OC(C(O)C(O)C3O)C(O)=O,,,C18H17N3O10,435.091393744,2.2493000000000003,0,1,1,BTM00030,BTM00030,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,11,NC1=CC(=CC=C1C2=CC=C(C=C2)[N+]([O-])=O)[N+]([O-])=O,"InChI=1S/C12H9N3O4/c13-12-7-10(15(18)19)5-6-11(12)8-1-3-9(4-2-8)14(16)17/h1-7H,13H2",FRZPYFUNNLIMEC-UHFFFAOYSA-N,,259.0593
"InChI=1S/C14H11N3O5/c1-9(18)15-14-8-12(17(21)22)6-7-13(14)10-2-4-11(5-3-10)16(19)20/h2-8H,1H3,(H,15,18)",LOGUBMNKYUHAQX-UHFFFAOYSA-N,N(C1=CC(=CC=C1C2=CC=C(C=C2)[N+]([O-])=O)[N+]([O-])=O)C(=O)C,,,C14H11N3O5,301.069870452,3.717799999999999,0,0,0,BTM00031,BTM00031,N-Acetylation of arylamine,BTMR0187,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,11,NC1=CC(=CC=C1C2=CC=C(C=C2)[N+]([O-])=O)[N+]([O-])=O,"InChI=1S/C12H9N3O4/c13-12-7-10(15(18)19)5-6-11(12)8-1-3-9(4-2-8)14(16)17/h1-7H,13H2",FRZPYFUNNLIMEC-UHFFFAOYSA-N,,259.0593
"InChI=1S/C14H11N3O5/c1-9(18)15-14-8-12(17(21)22)6-7-13(14)10-2-4-11(5-3-10)16(19)20/h2-8H,1H3,(H,15,18)",LOGUBMNKYUHAQX-UHFFFAOYSA-N,N(C1=CC(=CC=C1C2=CC=C(C=C2)[N+]([O-])=O)[N+]([O-])=O)C(=O)C,,,C14H11N3O5,301.069870452,3.717799999999999,0,0,0,BTM00031,BTM00031,N-Acetylation of arylamine,BTMR1242,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,11,NC1=CC(=CC=C1C2=CC=C(C=C2)[N+]([O-])=O)[N+]([O-])=O,"InChI=1S/C12H9N3O4/c13-12-7-10(15(18)19)5-6-11(12)8-1-3-9(4-2-8)14(16)17/h1-7H,13H2",FRZPYFUNNLIMEC-UHFFFAOYSA-N,,259.0593
"InChI=1S/C20H18N2O8/c21-9-5-6-10(22-19-17(27)15(25)16(26)18(30-19)20(28)29)12-11(9)13(23)7-3-1-2-4-8(7)14(12)24/h1-6,15-19,22,25-27H,21H2,(H,28,29)",XTWWECCFEPNQMZ-UHFFFAOYSA-N,N(C1=CC=C(N)C=2C(=O)C3=CC=CC=C3C(=O)C12)C4OC(C(O)C(O)C4O)C(O)=O,,,C20H18N2O8,414.10631553599995,0.07209999999999844,1,1,1,BTM00032,BTM00032,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,12,NC1=CC=C(N)C=2C(=O)C3=CC=CC=C3C(=O)C12,"InChI=1S/C14H10N2O2/c15-9-5-6-10(16)12-11(9)13(17)7-3-1-2-4-8(7)14(12)18/h1-6H,15-16H2",FBMQNRKSAWNXBT-UHFFFAOYSA-N,,238.0742
"InChI=1S/C16H12N2O3/c1-8(19)18-12-7-6-11(17)13-14(12)16(21)10-5-3-2-4-9(10)15(13)20/h2-7H,17H2,1H3,(H,18,19)",WUTYQBPQNVVTGI-UHFFFAOYSA-N,N(C1=CC=C(N)C=2C(=O)C3=CC=CC=C3C(=O)C12)C(=O)C,,,C16H12N2O3,280.08479224399997,1.5405999999999986,0,0,0,BTM00033,BTM00033,N-Acetylation of arylamine,BTMR1242,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,12,NC1=CC=C(N)C=2C(=O)C3=CC=CC=C3C(=O)C12,"InChI=1S/C14H10N2O2/c15-9-5-6-10(16)12-11(9)13(17)7-3-1-2-4-8(7)14(12)18/h1-6H,15-16H2",FBMQNRKSAWNXBT-UHFFFAOYSA-N,,238.0742
"InChI=1S/C12H13ClN2O8/c13-5-3-4(15(21)22)1-2-6(5)14-11-9(18)7(16)8(17)10(23-11)12(19)20/h1-3,7-11,14,16-18H,(H,19,20)",PQTRNNOKFHKUSZ-UHFFFAOYSA-N,N(C1=CC=C(C=C1Cl)[N+]([O-])=O)C2OC(C(O)C(O)C2O)C(O)=O,,,C12H13ClN2O8,348.03604305600004,0.8862999999999995,0,1,1,BTM00034,BTM00034,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,13,NC1=CC=C(C=C1Cl)[N+]([O-])=O,"InChI=1S/C6H5ClN2O2/c7-5-3-4(9(10)11)1-2-6(5)8/h1-3H,8H2",LOCWBQIWHWIRGN-UHFFFAOYSA-N,,172.0039
"InChI=1S/C8H7ClN2O3/c1-5(12)10-8-3-2-6(11(13)14)4-7(8)9/h2-4H,1H3,(H,10,12)",OAFVRHMRZVHVDQ-UHFFFAOYSA-N,N(C1=CC=C(C=C1Cl)[N+]([O-])=O)C(=O)C,,,C8H7ClN2O3,214.014519764,2.3547999999999996,0,0,0,BTM00035,BTM00035,N-Acetylation of arylamine,BTMR0187,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,13,NC1=CC=C(C=C1Cl)[N+]([O-])=O,"InChI=1S/C6H5ClN2O2/c7-5-3-4(9(10)11)1-2-6(5)8/h1-3H,8H2",LOCWBQIWHWIRGN-UHFFFAOYSA-N,,172.0039
"InChI=1S/C8H7ClN2O3/c1-5(12)10-8-3-2-6(11(13)14)4-7(8)9/h2-4H,1H3,(H,10,12)",OAFVRHMRZVHVDQ-UHFFFAOYSA-N,N(C1=CC=C(C=C1Cl)[N+]([O-])=O)C(=O)C,,,C8H7ClN2O3,214.014519764,2.3547999999999996,0,0,0,BTM00035,BTM00035,N-Acetylation of arylamine,BTMR1242,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,13,NC1=CC=C(C=C1Cl)[N+]([O-])=O,"InChI=1S/C6H5ClN2O2/c7-5-3-4(9(10)11)1-2-6(5)8/h1-3H,8H2",LOCWBQIWHWIRGN-UHFFFAOYSA-N,,172.0039
"InChI=1S/C20H20N4O8/c21-5-1-2-6(22)10-9(5)13(25)11-7(23)3-4-8(12(11)14(10)26)24-19-17(29)15(27)16(28)18(32-19)20(30)31/h1-4,15-19,24,27-29H,21-23H2,(H,30,31)",QXUMGZUAVCUCSJ-UHFFFAOYSA-N,N(C1=CC=C(N)C=2C(=O)C3=C(N)C=CC(N)=C3C(=O)C12)C4OC(C(O)C(O)C4O)C(O)=O,,,C20H20N4O8,444.1281136,-1.1662999999999992,2,1,1,BTM00036,BTM00036,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,14,NC1=CC=C(N)C=2C(=O)C3=C(N)C=CC(N)=C3C(=O)C12,"InChI=1S/C14H12N4O2/c15-5-1-2-6(16)10-9(5)13(19)11-7(17)3-4-8(18)12(11)14(10)20/h1-4H,15-18H2",JSFUMBWFPQSADC-UHFFFAOYSA-N,,268.0960
"InChI=1S/C16H14N4O3/c1-6(21)20-10-5-4-9(19)13-14(10)16(23)12-8(18)3-2-7(17)11(12)15(13)22/h2-5H,17-19H2,1H3,(H,20,21)",ULRWQUFMEPHHFD-UHFFFAOYSA-N,N(C1=CC=C(N)C=2C(=O)C3=C(N)C=CC(N)=C3C(=O)C12)C(=O)C,,,C16H14N4O3,310.106590308,0.3021999999999999,0,1,1,BTM00037,BTM00037,N-Acetylation of arylamine,BTMR1242,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,14,NC1=CC=C(N)C=2C(=O)C3=C(N)C=CC(N)=C3C(=O)C12,"InChI=1S/C14H12N4O2/c15-5-1-2-6(16)10-9(5)13(19)11-7(17)3-4-8(18)12(11)14(10)20/h1-4H,15-18H2",JSFUMBWFPQSADC-UHFFFAOYSA-N,,268.0960
"InChI=1S/C12H15N3O8/c13-5-3-4(15(21)22)1-2-6(5)14-11-9(18)7(16)8(17)10(23-11)12(19)20/h1-3,7-11,14,16-18H,13H2,(H,19,20)",LLTKOLVWRRAQJX-UHFFFAOYSA-N,N(C1=CC=C(C=C1N)[N+]([O-])=O)C2OC(C(O)C(O)C2O)C(O)=O,,,C12H15N3O8,329.08591444,-0.5247000000000004,1,1,1,BTM00038,BTM00038,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,15,NC1=CC=C(C=C1N)[N+]([O-])=O,"InChI=1S/C6H7N3O2/c7-5-2-1-4(9(10)11)3-6(5)8/h1-3H,7-8H2",RAUWPNXIALNKQM-UHFFFAOYSA-N,,153.0538
"InChI=1S/C12H15N3O8/c13-5-2-1-4(15(21)22)3-6(5)14-11-9(18)7(16)8(17)10(23-11)12(19)20/h1-3,7-11,14,16-18H,13H2,(H,19,20)",CUBUCYQIIJXMJK-UHFFFAOYSA-N,NC1=CC=C(C=C1NC2OC(C(O)C(O)C2O)C(O)=O)[N+]([O-])=O,,,C12H15N3O8,329.08591444,-0.5247000000000004,1,1,1,BTM00039,BTM00039,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,15,NC1=CC=C(C=C1N)[N+]([O-])=O,"InChI=1S/C6H7N3O2/c7-5-2-1-4(9(10)11)3-6(5)8/h1-3H,7-8H2",RAUWPNXIALNKQM-UHFFFAOYSA-N,,153.0538
"InChI=1S/C8H9N3O3/c1-5(12)10-8-3-2-6(11(13)14)4-7(8)9/h2-4H,9H2,1H3,(H,10,12)",OSPPRBGGVRKEJL-UHFFFAOYSA-N,N(C1=CC=C(C=C1N)[N+]([O-])=O)C(=O)C,,,C8H9N3O3,195.064391148,0.9437999999999993,0,0,0,BTM00040,BTM00040,N-Acetylation of arylamine,BTMR0187,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,15,NC1=CC=C(C=C1N)[N+]([O-])=O,"InChI=1S/C6H7N3O2/c7-5-2-1-4(9(10)11)3-6(5)8/h1-3H,7-8H2",RAUWPNXIALNKQM-UHFFFAOYSA-N,,153.0538
"InChI=1S/C8H9N3O3/c1-5(12)10-8-4-6(11(13)14)2-3-7(8)9/h2-4H,9H2,1H3,(H,10,12)",HHHDEYQZODHHKT-UHFFFAOYSA-N,NC1=CC=C(C=C1NC(=O)C)[N+]([O-])=O,,,C8H9N3O3,195.064391148,0.9437999999999993,0,0,0,BTM00041,BTM00041,N-Acetylation of arylamine,BTMR0187,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,15,NC1=CC=C(C=C1N)[N+]([O-])=O,"InChI=1S/C6H7N3O2/c7-5-2-1-4(9(10)11)3-6(5)8/h1-3H,7-8H2",RAUWPNXIALNKQM-UHFFFAOYSA-N,,153.0538
"InChI=1S/C8H9N3O3/c1-5(12)10-8-3-2-6(11(13)14)4-7(8)9/h2-4H,9H2,1H3,(H,10,12)",OSPPRBGGVRKEJL-UHFFFAOYSA-N,N(C1=CC=C(C=C1N)[N+]([O-])=O)C(=O)C,,,C8H9N3O3,195.064391148,0.9437999999999993,0,0,0,BTM00040,BTM00040,N-Acetylation of arylamine,BTMR1242,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,15,NC1=CC=C(C=C1N)[N+]([O-])=O,"InChI=1S/C6H7N3O2/c7-5-2-1-4(9(10)11)3-6(5)8/h1-3H,7-8H2",RAUWPNXIALNKQM-UHFFFAOYSA-N,,153.0538
"InChI=1S/C8H9N3O3/c1-5(12)10-8-4-6(11(13)14)2-3-7(8)9/h2-4H,9H2,1H3,(H,10,12)",HHHDEYQZODHHKT-UHFFFAOYSA-N,NC1=CC=C(C=C1NC(=O)C)[N+]([O-])=O,,,C8H9N3O3,195.064391148,0.9437999999999993,0,0,0,BTM00041,BTM00041,N-Acetylation of arylamine,BTMR1242,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,15,NC1=CC=C(C=C1N)[N+]([O-])=O,"InChI=1S/C6H7N3O2/c7-5-2-1-4(9(10)11)3-6(5)8/h1-3H,7-8H2",RAUWPNXIALNKQM-UHFFFAOYSA-N,,153.0538
"InChI=1S/C12H14FN3O8/c13-3-1-4(14)6(16(22)23)2-5(3)15-11-9(19)7(17)8(18)10(24-11)12(20)21/h1-2,7-11,15,17-19H,14H2,(H,20,21)",RNJWFSLUSMOENS-UHFFFAOYSA-N,N(C1=CC(=C(N)C=C1F)[N+]([O-])=O)C2OC(C(O)C(O)C2O)C(O)=O,,,C12H14FN3O8,347.076492628,-0.1917999999999998,1,1,1,BTM00042,BTM00042,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,16,NC1=CC(=C(N)C=C1F)[N+]([O-])=O,"InChI=1S/C6H6FN3O2/c7-3-1-5(9)6(10(11)12)2-4(3)8/h1-2H,8-9H2",HSGBFZPVFUDWGR-UHFFFAOYSA-N,,171.0444
"InChI=1S/C12H14FN3O8/c13-3-1-5(6(16(22)23)2-4(3)14)15-11-9(19)7(17)8(18)10(24-11)12(20)21/h1-2,7-11,15,17-19H,14H2,(H,20,21)",YSKORMFUVABRCY-UHFFFAOYSA-N,NC1=CC(=C(NC2OC(C(O)C(O)C2O)C(O)=O)C=C1F)[N+]([O-])=O,,,C12H14FN3O8,347.07649262800004,-0.1917999999999998,1,1,1,BTM00043,BTM00043,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,16,NC1=CC(=C(N)C=C1F)[N+]([O-])=O,"InChI=1S/C6H6FN3O2/c7-3-1-5(9)6(10(11)12)2-4(3)8/h1-2H,8-9H2",HSGBFZPVFUDWGR-UHFFFAOYSA-N,,171.0444
"InChI=1S/C8H8FN3O3/c1-4(13)11-7-3-8(12(14)15)6(10)2-5(7)9/h2-3H,10H2,1H3,(H,11,13)",CYECQAUGUJTDHG-UHFFFAOYSA-N,N(C1=CC(=C(N)C=C1F)[N+]([O-])=O)C(=O)C,,,C8H8FN3O3,213.054969336,1.2766999999999995,0,0,0,BTM00044,BTM00044,N-Acetylation of arylamine,BTMR0187,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,16,NC1=CC(=C(N)C=C1F)[N+]([O-])=O,"InChI=1S/C6H6FN3O2/c7-3-1-5(9)6(10(11)12)2-4(3)8/h1-2H,8-9H2",HSGBFZPVFUDWGR-UHFFFAOYSA-N,,171.0444
"InChI=1S/C8H8FN3O3/c1-4(13)11-7-2-5(9)6(10)3-8(7)12(14)15/h2-3H,10H2,1H3,(H,11,13)",PIQGARPWQAXRKT-UHFFFAOYSA-N,NC1=CC(=C(NC(=O)C)C=C1F)[N+]([O-])=O,,,C8H8FN3O3,213.05496933599997,1.2766999999999995,0,0,0,BTM00045,BTM00045,N-Acetylation of arylamine,BTMR0187,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,16,NC1=CC(=C(N)C=C1F)[N+]([O-])=O,"InChI=1S/C6H6FN3O2/c7-3-1-5(9)6(10(11)12)2-4(3)8/h1-2H,8-9H2",HSGBFZPVFUDWGR-UHFFFAOYSA-N,,171.0444
"InChI=1S/C8H8FN3O3/c1-4(13)11-7-3-8(12(14)15)6(10)2-5(7)9/h2-3H,10H2,1H3,(H,11,13)",CYECQAUGUJTDHG-UHFFFAOYSA-N,N(C1=CC(=C(N)C=C1F)[N+]([O-])=O)C(=O)C,,,C8H8FN3O3,213.054969336,1.2766999999999995,0,0,0,BTM00044,BTM00044,N-Acetylation of arylamine,BTMR1242,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,16,NC1=CC(=C(N)C=C1F)[N+]([O-])=O,"InChI=1S/C6H6FN3O2/c7-3-1-5(9)6(10(11)12)2-4(3)8/h1-2H,8-9H2",HSGBFZPVFUDWGR-UHFFFAOYSA-N,,171.0444
"InChI=1S/C8H8FN3O3/c1-4(13)11-7-2-5(9)6(10)3-8(7)12(14)15/h2-3H,10H2,1H3,(H,11,13)",PIQGARPWQAXRKT-UHFFFAOYSA-N,NC1=CC(=C(NC(=O)C)C=C1F)[N+]([O-])=O,,,C8H8FN3O3,213.05496933599997,1.2766999999999995,0,0,0,BTM00045,BTM00045,N-Acetylation of arylamine,BTMR1242,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,16,NC1=CC(=C(N)C=C1F)[N+]([O-])=O,"InChI=1S/C6H6FN3O2/c7-3-1-5(9)6(10(11)12)2-4(3)8/h1-2H,8-9H2",HSGBFZPVFUDWGR-UHFFFAOYSA-N,,171.0444
"InChI=1S/C18H18N2O6/c21-13-14(22)16(18(24)25)26-17(15(13)23)19-8-5-6-12-10(7-8)9-3-1-2-4-11(9)20-12/h1-7,13-17,19-23H,(H,24,25)",WLWBMKLZTJMQAU-UHFFFAOYSA-N,N(C1=CC=C2NC3=CC=CC=C3C2=C1)C4OC(C(O)C(O)C4O)C(O)=O,,,C18H18N2O6,358.116486296,1.2062,1,1,1,BTM00046,BTM00046,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,17,NC1=CC=C2NC3=CC=CC=C3C2=C1,"InChI=1S/C12H10N2/c13-8-5-6-12-10(7-8)9-3-1-2-4-11(9)14-12/h1-7,14H,13H2",LRSYZHFYNDZXMU-UHFFFAOYSA-N,,182.0843
"InChI=1S/C14H12N2O/c1-9(17)15-10-6-7-14-12(8-10)11-4-2-3-5-13(11)16-14/h2-8,16H,1H3,(H,15,17)",JWFQIJOWFMAEMA-UHFFFAOYSA-N,N(C1=CC=C2NC3=CC=CC=C3C2=C1)C(=O)C,,,C14H12N2O,224.094963004,2.6747000000000005,0,0,0,BTM00047,BTM00047,N-Acetylation of arylamine,BTMR0187,"EC 2.3.1.5
Unspecified acetyltransferase",HUMAN,17,NC1=CC=C2NC3=CC=CC=C3C2=C1,"InChI=1S/C12H10N2/c13-8-5-6-12-10(7-8)9-3-1-2-4-11(9)14-12/h1-7,14H,13H2",LRSYZHFYNDZXMU-UHFFFAOYSA-N,,182.0843
"InChI=1S/C13H14N2O10/c14-6-3-4(15(22)23)1-2-5(6)12(21)25-13-9(18)7(16)8(17)10(24-13)11(19)20/h1-3,7-10,13,16-18H,14H2,(H,19,20)",XQENBIGXEHDSIT-UHFFFAOYSA-N,NC1=CC(=CC=C1C(OC2OC(C(O)C(O)C2O)C(O)=O)=O)[N+]([O-])=O,,,C13H14N2O10,358.06484464799996,-0.4687000000000002,0,1,1,BTM00048,BTM00048,O-Glucuronidation of aromatic acid,BTMR0168,EC 2.4.1.17,HUMAN,18,NC1=CC(=CC=C1C(O)=O)[N+]([O-])=O,"InChI=1S/C7H6N2O4/c8-6-3-4(9(12)13)1-2-5(6)7(10)11/h1-3H,8H2,(H,10,11)",UEALKTCRMBVTFN-UHFFFAOYSA-N,,182.0327
"InChI=1S/C13H14N2O10/c16-7-8(17)10(13(21)22)25-11(9(7)18)14-6-3-4(15(23)24)1-2-5(6)12(19)20/h1-3,7-11,14,16-18H,(H,19,20)(H,21,22)",FWTCGUGOYRCKAJ-UHFFFAOYSA-N,N(C1=CC(=CC=C1C(O)=O)[N+]([O-])=O)C2OC(C(O)C(O)C2O)C(O)=O,,,C13H14N2O10,358.064844648,-0.16439999999999988,1,1,1,BTM00049,BTM00049,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,18,NC1=CC(=CC=C1C(O)=O)[N+]([O-])=O,"InChI=1S/C7H6N2O4/c8-6-3-4(9(12)13)1-2-5(6)7(10)11/h1-3H,8H2,(H,10,11)",UEALKTCRMBVTFN-UHFFFAOYSA-N,,182.0327
"InChI=1S/C9H9N3O5/c10-7-3-5(12(16)17)1-2-6(7)9(15)11-4-8(13)14/h1-3H,4,10H2,(H,11,15)(H,13,14)",HSMYMOIJJMAKON-UHFFFAOYSA-N,NC1=CC(=CC=C1C(=O)NCC(O)=O)[N+]([O-])=O,,,C9H9N3O5,239.05422038799998,0.4968999999999999,0,1,1,BTM00050,BTM00050,Glycination of aromatic acid,BTMR0206,EC 2.3.1.13,HUMAN,18,NC1=CC(=CC=C1C(O)=O)[N+]([O-])=O,"InChI=1S/C7H6N2O4/c8-6-3-4(9(12)13)1-2-5(6)7(10)11/h1-3H,8H2,(H,10,11)",UEALKTCRMBVTFN-UHFFFAOYSA-N,,182.0327
"InChI=1S/C26H21NO10/c27-18-15(35-11-6-2-1-3-7-11)10-14(36-26-23(32)21(30)22(31)24(37-26)25(33)34)16-17(18)20(29)13-9-5-4-8-12(13)19(16)28/h1-10,21-24,26,30-32H,27H2,(H,33,34)",HDAKXZIINDWHCM-UHFFFAOYSA-N,NC1=C(OC2=CC=CC=C2)C=C(OC3OC(C(O)C(O)C3O)C(O)=O)C=4C(=O)C5=CC=CC=C5C(=O)C14,,,C26H21NO10,507.11654587199996,2.0619999999999985,1,1,1,BTM00051,BTM00051,Aromatic OH-glucuronidation,BTMR0166,EC 2.4.1.17,HUMAN,19,NC1=C(OC2=CC=CC=C2)C=C(O)C=3C(=O)C4=CC=CC=C4C(=O)C13,"InChI=1S/C20H13NO4/c21-18-15(25-11-6-2-1-3-7-11)10-14(22)16-17(18)20(24)13-9-5-4-8-12(13)19(16)23/h1-10,22H,21H2",MHXFWEJMQVIWDH-UHFFFAOYSA-N,,331.0844
"InChI=1S/C26H21NO10/c28-14-10-15(36-11-6-2-1-3-7-11)18(27-25-23(33)21(31)22(32)24(37-25)26(34)35)17-16(14)19(29)12-8-4-5-9-13(12)20(17)30/h1-10,21-25,27-28,31-33H,(H,34,35)",WETBIDATJVQJQX-UHFFFAOYSA-N,N(C1=C(OC2=CC=CC=C2)C=C(O)C=3C(=O)C4=CC=CC=C4C(=O)C13)C5OC(C(O)C(O)C5O)C(O)=O,,,C26H21NO10,507.11654587199996,2.366299999999999,2,1,1,BTM00052,BTM00052,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,19,NC1=C(OC2=CC=CC=C2)C=C(O)C=3C(=O)C4=CC=CC=C4C(=O)C13,"InChI=1S/C20H13NO4/c21-18-15(25-11-6-2-1-3-7-11)10-14(22)16-17(18)20(24)13-9-5-4-8-12(13)19(16)23/h1-10,22H,21H2",MHXFWEJMQVIWDH-UHFFFAOYSA-N,,331.0844
"InChI=1S/C19H19N3O6/c20-13-9-3-1-2-4-11(9)22-12-7-8(5-6-10(12)13)21-18-16(25)14(23)15(24)17(28-18)19(26)27/h1-7,14-18,21,23-25H,(H2,20,22)(H,26,27)",CWVVFNMTMPYORX-UHFFFAOYSA-N,N(C1=CC=C2C(N)=C3C=CC=CC3=NC2=C1)C4OC(C(O)C(O)C4O)C(O)=O,,,C19H19N3O6,385.127385328,0.5347000000000005,1,1,1,BTM00053,BTM00053,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,20,NC1=CC=C2C(N)=C3C=CC=CC3=NC2=C1,"InChI=1S/C13H11N3/c14-8-5-6-10-12(7-8)16-11-4-2-1-3-9(11)13(10)15/h1-7H,14H2,(H2,15,16)",AMOPBNMABDFREG-UHFFFAOYSA-N,,209.0952
"InChI=1S/C19H19N3O6/c20-8-5-6-10-12(7-8)21-11-4-2-1-3-9(11)13(10)22-18-16(25)14(23)15(24)17(28-18)19(26)27/h1-7,14-18,23-25H,20H2,(H,21,22)(H,26,27)",GSRRVCJIJUBSKV-UHFFFAOYSA-N,NC1=CC=C2C(NC3OC(C(O)C(O)C3O)C(O)=O)=C4C=CC=CC4=NC2=C1,,,C19H19N3O6,385.12738532799995,0.5347000000000005,1,1,1,BTM00054,BTM00054,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,20,NC1=CC=C2C(N)=C3C=CC=CC3=NC2=C1,"InChI=1S/C13H11N3/c14-8-5-6-10-12(7-8)16-11-4-2-1-3-9(11)13(10)15/h1-7H,14H2,(H2,15,16)",AMOPBNMABDFREG-UHFFFAOYSA-N,,209.0952
